,State,Area_Name,pov_all,pov_under17,median_income,no_high_school,no_bachelor,unemployment,pop,n_killed,n_injured,victims_involved,suspects_identified,teen_participants
1098,KY,Montgomery,18.0,26.0,"44,890",14.5,68.6,6.04,227119.6,1.0,3.0,5.0,2.0,0.0
1099,KY,Morgan,27.0,36.0,"33,716",17.5,78.6,5.82,119156.6,16.0,7.0,19.0,30.0,2.0
1100,KY,Muhlenberg,20.0,26.0,"42,098",20.5,87.9,7.58,31153.2,2.0,2.0,9.0,19.0,0.0
1101,KY,Nelson,12.0,16.0,"56,239",11.0,82.80000000000001,5.5,45131.2,4.0,7.0,9.0,8.0,2.0
1102,KY,Nicholas,20.0,30.0,"38,958",20.6,89.4,6.639999999999999,7061.2,8.0,16.0,37.0,49.0,4.0
1103,KY,Ohio,20.0,29.0,"40,859",11.4,86.19999999999999,5.9399999999999995,5911.2,2.0,19.0,22.0,24.0,7.0
1104,KY,Oldham,6.0,6.0,"92,454",7.2,60.2,4.26,64633.0,2.0,6.0,8.0,13.0,0.0
1105,KY,Owen,18.0,25.0,"46,358",15.7,88.0,6.840000000000001,20957.4,22.0,56.0,76.0,131.0,17.0
1106,KY,Owsley,45.0,56.0,"23,115",29.8,82.6,10.120000000000001,4496.8,3.0,4.0,7.0,5.0,0.0
1107,KY,Pendleton,14.0,21.0,"51,680",15.3,89.7,5.94,14530.4,1.0,0.0,2.0,6.0,0.0
1108,KY,Perry,31.0,39.0,"31,814",23.6,85.5,10.760000000000002,9680.0,5.0,4.0,10.0,13.0,1.0
1109,KY,Pike,31.0,42.0,"32,734",20.0,76.0,6.68,33286.6,25.0,33.0,49.0,45.0,2.0
1110,KY,Powell,27.0,41.0,"35,169",22.8,85.89999999999999,8.0,12349.0,5.0,6.0,9.0,9.0,1.0
1111,KY,Pulaski,19.0,27.0,"37,782",9.9,67.1,4.779999999999999,392848.4,12.0,9.0,24.0,33.0,0.0
1112,KY,Robertson,25.0,34.0,"41,877",25.1,83.1,7.42,2161.4,1.0,0.0,1.0,0.0,0.0
1113,KY,Rockcastle,24.0,33.0,"35,567",23.3,90.3,7.1800000000000015,16815.2,5.0,1.0,4.0,11.0,2.0
1114,KY,Rowan,25.0,29.0,"38,684",19.0,73.4,6.580000000000001,24392.2,7.0,7.0,12.0,11.0,0.0
1115,KY,Russell,25.0,37.0,"33,490",17.4,83.0,5.92,58479.8,37.0,64.0,96.0,68.0,5.0
1116,KY,Scott,10.0,14.0,"64,809",23.6,89.5,4.680000000000001,10584.2,22.0,17.0,32.0,45.0,1.0
1117,KY,Shelby,12.0,16.0,"61,700",8.4,58.5,4.12,208720.8,22.0,26.0,40.0,38.0,12.0
1118,KY,Simpson,15.0,25.0,"45,643",16.0,85.80000000000001,5.4799999999999995,17881.2,8.0,4.0,7.0,13.0,0.0
1119,KY,Spencer,9.0,11.0,"71,156",10.6,84.7,4.66,20610.0,3.0,0.0,4.0,5.0,0.0
1120,KY,Taylor,21.0,29.0,"37,806",21.3,90.2,6.319999999999999,22349.8,13.0,14.0,31.0,28.0,10.0
1121,KY,Todd,20.0,28.0,"41,072",23.1,88.30000000000001,5.239999999999999,12376.8,3.0,11.0,13.0,17.0,0.0
1122,KY,Trigg,15.0,25.0,"37,965",15.8,82.0,6.720000000000001,14285.8,4.0,8.0,11.0,26.0,0.0
1123,KY,Trimble,15.0,21.0,"51,827",16.8,88.4,6.42,8697.0,3.0,1.0,8.0,3.0,1.0
1124,KY,Union,19.0,23.0,"47,017",16.3,80.9,6.540000000000001,40022.2,5.0,3.0,6.0,10.0,0.0
1125,KY,Warren,19.0,23.0,"47,253",26.3,87.9,8.5,5409.8,2.0,5.0,14.0,10.0,0.0
1126,KY,Washington,16.0,23.0,"48,041",20.3,90.39999999999999,8.98,16745.6,18.0,6.0,19.0,32.0,8.0
1127,KY,Wayne,27.0,38.0,"30,923",17.9,86.7,7.62,29832.6,9.0,2.0,15.0,9.0,0.0
1128,KY,Webster,18.0,24.0,"43,605",22.1,90.60000000000001,8.64,2626.6,2.0,2.0,3.0,6.0,0.0
1129,KY,Whitley,29.0,38.0,"31,985",9.9,81.8,4.6,33480.6,2.0,10.0,9.0,18.0,0.0
1130,KY,Wolfe,32.0,43.0,"28,443",30.5,88.19999999999999,10.88,7251.2,5.0,11.0,17.0,19.0,0.0
1131,KY,Woodford,12.0,17.0,"58,712",6.0,69.6,5.459999999999999,38942.4,0.0,1.0,1.0,4.0,0.0
1135,LA,Ascension Parish,11.0,14.0,"74,212",11.8,73.39999999999999,5.0200000000000005,119129.4,0.0,0.0,0.0,8.0,0.0
1136,LA,Assumption Parish,21.0,29.0,"45,847",27.3,88.6,7.959999999999999,22881.0,4.0,0.0,8.0,10.0,4.0
1140,LA,Bossier Parish,17.0,23.0,"50,048",11.8,74.0,5.5,125697.8,2.0,0.0,2.0,6.0,0.0
1141,LA,Caddo Parish,26.0,39.0,"38,414",13.9,76.19999999999999,6.959999999999999,251069.4,4.0,2.0,6.0,8.0,2.0
1142,LA,Calcasieu Parish,20.0,28.0,"47,052",14.6,79.5,5.220000000000001,198753.2,0.0,0.0,6.0,2.0,0.0
1144,LA,Cameron Parish,12.0,19.0,"52,479",16.5,83.0,4.66,6806.2,0.0,0.0,0.0,2.0,0.0
1147,LA,Concordia Parish,29.0,40.0,"32,685",22.9,88.69999999999999,8.440000000000001,20211.4,2.0,2.0,4.0,2.0,0.0
1151,LA,East Feliciana Parish,20.0,28.0,"46,172",17.6,87.0,5.9799999999999995,19553.4,0.0,2.0,3.0,3.0,0.0
1153,LA,Franklin Parish,29.0,44.0,"31,873",25.9,88.1,9.22,20387.6,0.0,0.0,0.0,4.0,0.0
1155,LA,Iberia Parish,23.0,33.0,"41,604",22.2,86.3,7.5,73346.0,4.0,14.0,24.0,32.0,4.0
1156,LA,Iberville Parish,23.0,33.0,"41,679",22.6,86.60000000000001,7.220000000000001,33121.6,0.0,0.0,0.0,2.0,0.0
1158,LA,Jefferson Parish,16.0,26.0,"49,681",15.3,75.10000000000001,5.62,437038.2,14.0,38.0,66.0,42.0,4.0
1159,LA,Jefferson Davis Parish,19.0,26.0,"42,134",21.0,85.5,5.799999999999999,31404.8,1.0,1.0,2.0,0.0,0.0
1160,LA,Lafayette Parish,18.0,23.0,"51,125",13.6,69.0,5.359999999999999,238229.6,6.0,4.0,14.0,6.0,0.0
1161,LA,Lafourche Parish,17.0,23.0,"52,220",24.7,83.9,5.24,98112.2,2.0,0.0,4.0,4.0,0.0
1163,LA,Lincoln Parish,30.0,32.0,"39,158",12.5,64.6,6.76,47536.0,2.0,0.0,2.0,0.0,0.0
1164,LA,Livingston Parish,13.0,17.0,"58,318",16.1,82.60000000000001,5.1,137096.0,2.0,2.0,4.0,6.0,0.0
1165,LA,Madison Parish,41.0,56.0,"27,306",25.6,88.1,9.620000000000001,11616.0,0.0,2.0,2.0,2.0,4.0
1167,LA,Natchitoches Parish,32.0,37.0,"32,094",16.5,81.2,7.359999999999999,39051.4,0.0,8.0,8.0,18.0,0.0
1168,LA,Orleans Parish,24.0,36.0,"38,418",14.3,63.800000000000004,6.419999999999999,388182.4,2.0,0.0,2.0,0.0,0.0
1169,LA,Ouachita Parish,25.0,38.0,"38,525",15.0,75.9,6.5200000000000005,156433.0,0.0,0.0,6.0,6.0,2.0
1172,LA,Rapides Parish,20.0,28.0,"42,452",15.3,80.1,6.459999999999999,132079.8,0.0,0.0,0.0,2.0,0.0
1174,LA,Richland Parish,27.0,38.0,"33,820",20.5,86.2,8.16,20619.2,2.0,2.0,4.0,2.0,4.0
1175,LA,Sabine Parish,19.0,27.0,"42,700",17.5,86.1,6.56,24144.6,0.0,0.0,2.0,4.0,0.0
1185,LA,Tangipahoa Parish,22.0,31.0,"44,625",18.6,80.10000000000001,7.0,128850.4,2.0,0.0,4.0,10.0,0.0
1187,LA,Terrebonne Parish,21.0,30.0,"49,206",22.2,85.7,5.7,113066.6,0.0,2.0,2.0,4.0,0.0
1188,LA,Union Parish,20.0,32.0,"42,166",14.8,87.9,6.88,22536.8,0.0,0.0,4.0,4.0,0.0
1189,LA,Vermilion Parish,20.0,27.0,"44,048",24.0,87.69999999999999,6.360000000000001,59840.8,1.0,0.0,1.0,8.0,0.0
1191,LA,Washington Parish,28.0,38.0,"34,240",23.5,88.0,7.42,46448.8,0.0,0.0,0.0,10.0,2.0
1192,LA,Webster Parish,24.0,35.0,"33,251",19.0,86.1,8.54,40042.6,2.0,0.0,2.0,6.0,2.0
1198,ME,Androscoggin,13.0,20.0,"48,494",10.6,79.4,4.5600000000000005,107317.0,0.0,0.0,0.0,1.0,0.0
1199,ME,Aroostook,16.0,22.0,"39,746",12.6,82.0,6.4799999999999995,68840.0,4.0,8.0,16.0,18.0,2.0
1200,ME,Cumberland,10.0,11.0,"65,475",11.2,85.3,5.54,10899.2,1.0,0.0,4.0,8.0,0.0
1201,ME,Franklin,14.0,20.0,"43,532",24.3,87.6,6.36,31507.4,0.0,3.0,3.0,9.0,0.0
1202,ME,Hancock,11.0,15.0,"53,941",27.1,89.10000000000001,10.36,8667.4,3.0,0.0,2.0,17.0,0.0
1203,ME,Kennebec,14.0,18.0,"51,013",8.6,74.7,4.48,121289.4,1.0,0.0,3.0,12.0,0.0
1204,ME,Knox,11.0,17.0,"53,610",12.0,81.9,6.6,51373.8,0.0,0.0,2.0,4.0,0.0
1205,ME,Lincoln,11.0,19.0,"54,026",20.9,92.1,6.08,13884.6,0.0,3.0,3.0,15.0,4.0
1206,ME,Oxford,13.0,20.0,"44,508",8.5,81.9,5.74,57230.4,2.0,9.0,13.0,15.0,2.0
1207,ME,Penobscot,15.0,18.0,"47,076",8.8,75.3,5.180000000000001,152284.4,1.0,5.0,9.0,13.0,3.0
1208,ME,Piscataquis,19.0,28.0,"35,874",10.3,83.7,6.220000000000001,16960.0,2.0,3.0,4.0,5.0,0.0
1210,ME,Somerset,20.0,30.0,"42,134",12.1,84.2,6.88,50994.2,0.0,1.0,1.0,19.0,5.0
1211,ME,Waldo,14.0,20.0,"48,422",8.1,70.9,5.2,39280.2,4.0,2.0,8.0,20.0,0.0
1212,ME,Washington,18.0,28.0,"37,711",20.3,90.39999999999999,8.98,16745.6,1.0,0.0,1.0,6.0,0.0
1213,ME,York,8.0,11.0,"60,520",7.6,70.0,4.36,201454.2,6.0,4.0,13.0,52.0,1.0
1215,MD,Allegany,17.0,22.0,"44,708",10.9,82.0,7.0200000000000005,72591.2,3.0,2.0,4.0,3.0,1.0
1216,MD,Anne Arundel,7.0,9.0,"95,297",8.1,60.6,4.4399999999999995,564600.0,0.0,4.0,4.0,6.0,2.0
1217,MD,Baltimore,9.0,12.0,"72,305",9.0,62.800000000000004,5.4,828637.4,2258.0,5056.0,7352.0,3695.0,524.0
1218,MD,Calvert,6.0,7.0,"97,188",6.7,70.80000000000001,4.74,90823.6,3.0,8.0,11.0,9.0,1.0
1219,MD,Caroline,15.0,22.0,"49,616",16.7,84.7,5.459999999999999,32784.8,8.0,12.0,22.0,5.0,0.0
1220,MD,Carroll,6.0,7.0,"89,529",16.2,82.3,4.6,27781.8,20.0,44.0,66.0,30.0,6.0
1221,MD,Cecil,10.0,15.0,"70,504",11.9,77.5,6.0600000000000005,102415.8,14.0,18.0,27.0,18.0,1.0
1222,MD,Charles,7.0,10.0,"93,947",7.2,72.6,5.08,156021.4,16.0,16.0,30.0,35.0,2.0
1223,MD,Dorchester,17.0,29.0,"44,491",15.0,79.2,7.419999999999999,32385.6,2.0,3.0,4.0,4.0,0.0
1224,MD,Frederick,7.0,7.0,"89,541",7.4,60.2,4.66,246104.8,25.0,98.0,133.0,183.0,37.0
1225,MD,Garrett,13.0,19.0,"46,710",11.5,80.8,6.42,29516.4,0.0,3.0,3.0,2.0,1.0
1226,MD,Harford,7.0,9.0,"83,595",7.2,65.5,5.0600000000000005,250131.8,31.0,34.0,69.0,61.0,3.0
1227,MD,Howard,5.0,6.0,"119,386",20.6,84.3,4.5,13472.4,13.0,13.0,32.0,53.0,7.0
1228,MD,Kent,14.0,20.0,"54,210",13.1,76.9,5.720000000000001,173144.8,2.0,4.0,11.0,1.0,1.0
1229,MD,Montgomery,7.0,9.0,"99,604",14.5,68.6,6.04,227119.6,26.0,24.0,56.0,60.0,4.0
1230,MD,Prince George's,9.0,13.0,"78,680",14.2,68.6,5.32,905160.8,18.0,0.0,42.0,50.0,0.0
1232,MD,St. Mary's,9.0,12.0,"80,049",10.1,70.0,4.92,110978.6,0.0,0.0,1.0,3.0,0.0
1233,MD,Somerset,24.0,32.0,"38,546",12.1,84.2,6.88,50994.2,2.0,0.0,4.0,8.0,0.0
1234,MD,Talbot,10.0,16.0,"62,264",21.4,87.3,7.580000000000001,6422.8,2.0,1.0,3.0,1.0,0.0
1235,MD,Washington,13.0,18.0,"54,643",20.3,90.39999999999999,8.98,16745.6,306.0,191.0,490.0,357.0,52.0
1236,MD,Wicomico,18.0,24.0,"50,015",11.4,72.6,7.08,102013.8,2.0,4.0,4.0,9.0,0.0
1237,MD,Worcester,11.0,20.0,"53,509",10.4,70.1,10.58,51559.0,0.0,3.0,5.0,6.0,0.0
1240,MA,Barnstable,8.0,12.0,"67,374",4.6,58.900000000000006,6.220000000000001,213900.4,2.0,6.0,24.0,62.0,0.0
1241,MA,Berkshire,11.0,15.0,"56,011",9.4,67.4,5.540000000000001,127751.4,8.0,26.0,47.0,136.0,12.0
1242,MA,Bristol,11.0,15.0,"65,154",16.3,73.5,6.32,557015.8,0.0,0.0,1.0,7.0,0.0
1244,MA,Essex,11.0,14.0,"73,503",10.7,61.9,5.16,775860.2,1.0,7.0,11.0,23.0,2.0
1245,MA,Franklin,10.0,15.0,"56,544",24.3,87.6,6.36,31507.4,1.0,9.0,11.0,27.0,2.0
1246,MA,Hampden,17.0,27.0,"51,589",14.6,73.8,6.519999999999999,469188.0,8.0,6.0,14.0,24.0,1.0
1247,MA,Hampshire,12.0,11.0,"64,425",5.7,55.2,4.68,161197.0,2.0,0.0,4.0,11.0,1.0
1248,MA,Middlesex,8.0,9.0,"94,977",6.2,59.099999999999994,5.2,164110.2,2.0,4.0,7.0,18.0,4.0
1250,MA,Norfolk,6.0,6.0,"92,606",6.1,48.7,4.3,694388.8,0.0,6.0,6.0,19.0,3.0
1251,MA,Plymouth,8.0,11.0,"81,483",7.9,80.5,3.06,25027.2,0.0,8.0,11.0,40.0,0.0
1252,MA,Suffolk,20.0,28.0,"61,367",15.2,57.2,4.5,780684.8,1.0,0.0,1.0,12.0,1.0
1253,MA,Worcester,10.0,12.0,"69,064",10.4,70.1,10.58,51559.0,35.0,275.0,460.0,1029.0,104.0
1255,MI,Alcona,16.0,30.0,"37,900",11.4,85.5,9.38,10413.0,0.0,2.0,2.0,2.0,2.0
1256,MI,Alger,14.0,20.0,"43,693",10.6,81.9,9.540000000000001,9253.8,0.0,1.0,1.0,2.0,0.0
1257,MI,Allegan,9.0,12.0,"58,311",9.9,78.6,4.78,114144.6,1.0,8.0,8.0,12.0,2.0
1258,MI,Alpena,16.0,24.0,"42,332",9.6,83.30000000000001,7.1,28730.2,2.0,0.0,2.0,6.0,0.0
1259,MI,Antrim,12.0,20.0,"50,356",9.3,73.30000000000001,8.540000000000001,23132.6,1.0,1.0,2.0,1.0,1.0
1261,MI,Baraga,17.0,24.0,"44,187",16.7,84.3,10.18,8580.4,1.0,0.0,1.0,0.0,0.0
1262,MI,Barry,8.0,12.0,"60,818",8.3,81.1,4.76,59607.4,5.0,3.0,8.0,7.0,0.0
1263,MI,Bay,15.0,23.0,"45,731",11.3,77.5,5.7,180117.2,29.0,39.0,92.0,165.0,15.0
1264,MI,Benzie,11.0,18.0,"50,323",8.5,74.3,7.840000000000001,17462.4,0.0,0.0,0.0,5.0,0.0
1265,MI,Berrien,17.0,26.0,"47,237",19.7,87.7,7.24,19014.0,8.0,5.0,10.0,17.0,2.0
1266,MI,Branch,17.0,25.0,"48,321",11.9,86.3,5.92,43543.0,6.0,5.0,13.0,15.0,0.0
1267,MI,Calhoun,17.0,25.0,"46,423",17.7,82.4,7.06,115527.2,0.0,2.0,2.0,0.0,0.0
1268,MI,Cass,13.0,20.0,"51,530",14.4,86.19999999999999,6.4,12879.8,6.0,15.0,19.0,17.0,3.0
1269,MI,Charlevoix,12.0,18.0,"52,944",7.3,71.5,7.2,26160.0,2.0,10.0,8.0,10.0,4.0
1270,MI,Cheboygan,18.0,31.0,"41,667",11.2,81.8,10.180000000000001,25475.4,0.0,2.0,2.0,5.0,3.0
1271,MI,Chippewa,16.0,21.0,"43,683",10.5,80.3,8.7,38022.6,0.0,3.0,3.0,4.0,0.0
1272,MI,Clare,22.0,34.0,"37,646",15.9,88.6,8.780000000000001,30596.6,1.0,12.0,15.0,18.0,2.0
1273,MI,Clinton,8.0,10.0,"66,396",10.6,78.80000000000001,5.0200000000000005,37640.0,22.0,23.0,56.0,66.0,3.0
1274,MI,Crawford,21.0,35.0,"39,208",14.7,86.5,5.2,62118.6,2.0,0.0,2.0,0.0,0.0
1275,MI,Delta,14.0,19.0,"43,835",12.0,80.4,6.140000000000001,30216.8,0.0,1.0,1.0,3.0,0.0
1276,MI,Dickinson,13.0,17.0,"46,094",4.4,71.0,4.4,16999.8,4.0,3.0,6.0,10.0,0.0
1277,MI,Eaton,11.0,16.0,"57,807",6.4,74.8,4.9399999999999995,108585.8,9.0,5.0,12.0,14.0,2.0
1278,MI,Emmet,12.0,15.0,"51,122",10.4,82.5,3.9,9660.6,2.0,4.0,9.0,7.0,0.0
1279,MI,Genesee,20.0,29.0,"44,174",10.4,80.1,7.0,410880.6,4.0,11.0,15.0,23.0,2.0
1280,MI,Gladwin,18.0,29.0,"41,251",14.9,86.6,8.34,25324.2,5.0,6.0,9.0,9.0,0.0
1282,MI,Grand Traverse,10.0,13.0,"57,367",5.5,68.3,5.44,91222.0,3.0,1.0,8.0,17.0,0.0
1283,MI,Gratiot,19.0,22.0,"42,642",10.4,85.69999999999999,6.539999999999999,41319.4,14.0,35.0,53.0,64.0,7.0
1284,MI,Hillsdale,15.0,20.0,"49,049",12.9,83.3,6.2,45908.8,2.0,4.0,6.0,10.0,0.0
1285,MI,Houghton,20.0,18.0,"38,603",8.0,69.0,6.959999999999999,36333.0,1.0,3.0,4.0,5.0,2.0
1286,MI,Huron,14.0,23.0,"44,845",11.3,85.1,6.159999999999999,31749.6,5.0,11.0,22.0,42.0,6.0
1287,MI,Ingham,20.0,23.0,"49,387",7.7,62.3,5.52,286184.6,0.0,1.0,4.0,7.0,0.0
1288,MI,Ionia,15.0,20.0,"50,383",10.7,84.5,5.4799999999999995,64147.0,9.0,5.0,15.0,16.0,12.0
1289,MI,Iosco,18.0,31.0,"39,721",11.6,83.7,8.78,25317.0,0.0,1.0,1.0,0.0,0.0
1290,MI,Iron,15.0,26.0,"38,913",8.3,81.9,7.76,11291.4,15.0,6.0,15.0,12.0,0.0
1291,MI,Isabella,23.0,19.0,"42,924",8.5,71.80000000000001,5.48,70571.8,3.0,8.0,18.0,14.0,3.0
1292,MI,Jackson,14.0,20.0,"50,809",20.5,87.4,6.660000000000001,52325.8,49.0,138.0,203.0,201.0,45.0
1293,MI,Kalamazoo,17.0,20.0,"53,370",6.4,63.9,4.9399999999999995,259829.6,99.0,191.0,312.0,418.0,46.0
1294,MI,Kalkaska,15.0,25.0,"48,426",13.4,86.4,8.580000000000002,17358.2,4.0,0.0,4.0,6.0,0.0
1295,MI,Kent,12.0,15.0,"59,649",13.1,76.9,5.720000000000001,173144.8,11.0,34.0,45.0,35.0,2.0
1297,MI,Lake,22.0,40.0,"33,708",16.3,83.80000000000001,8.04,64094.8,60.0,52.0,117.0,167.0,28.0
1298,MI,Lapeer,11.0,15.0,"56,079",9.8,82.30000000000001,7.959999999999999,88204.6,4.0,9.0,14.0,13.0,3.0
1299,MI,Leelanau,8.0,13.0,"62,174",5.2,58.9,5.84,21564.2,0.0,0.0,5.0,4.0,0.0
1300,MI,Lenawee,13.0,17.0,"52,738",9.5,80.1,5.72,98585.0,4.0,1.0,5.0,0.0,0.0
1301,MI,Livingston,6.0,6.0,"79,388",11.7,84.80000000000001,5.860000000000001,36812.4,2.0,4.0,9.0,13.0,0.0
1303,MI,Mackinac,14.0,24.0,"42,887",10.9,80.9,10.7,10836.4,3.0,0.0,2.0,3.0,0.0
1304,MI,Macomb,11.0,16.0,"60,175",10.8,76.1,6.58,864018.6,49.0,60.0,126.0,177.0,17.0
1305,MI,Manistee,14.0,23.0,"46,851",9.7,80.1,7.859999999999999,24432.0,2.0,0.0,2.0,18.0,0.0
1306,MI,Marquette,15.0,15.0,"50,681",5.5,69.9,6.519999999999999,67145.4,10.0,2.0,16.0,29.0,2.0
1307,MI,Mason,15.0,24.0,"46,624",12.7,85.7,7.92,13904.2,4.0,15.0,20.0,13.0,8.0
1308,MI,Mecosta,21.0,25.0,"41,759",10.7,78.80000000000001,7.06,43180.6,0.0,4.0,12.0,6.0,0.0
1309,MI,Menominee,13.0,20.0,"42,306",8.5,84.1,5.98,23388.8,2.0,0.0,2.0,6.0,0.0
1310,MI,Midland,10.0,12.0,"58,526",5.9,67.1,5.66,83488.8,13.0,13.0,27.0,17.0,3.0
1311,MI,Missaukee,15.0,22.0,"41,625",12.3,86.6,7.2,14981.8,2.0,1.0,3.0,2.0,0.0
1312,MI,Monroe,10.0,13.0,"61,962",18.0,87.7,9.76,21745.2,13.0,27.0,36.0,48.0,3.0
1313,MI,Montcalm,16.0,23.0,"46,877",12.4,87.4,6.720000000000001,62955.6,2.0,4.0,9.0,11.0,1.0
1314,MI,Montmorency,17.0,31.0,"37,021",12.9,88.2,11.98,9290.0,2.0,0.0,1.0,1.0,0.0
1315,MI,Muskegon,19.0,28.0,"44,473",10.8,82.0,6.9,172707.0,78.0,178.0,277.0,280.0,59.0
1316,MI,Newaygo,17.0,24.0,"47,221",14.2,85.7,6.4,47899.2,6.0,4.0,11.0,4.0,0.0
1317,MI,Oakland,9.0,11.0,"72,078",6.5,54.9,5.380000000000001,1241860.2,104.0,207.0,446.0,504.0,64.0
1318,MI,Oceana,18.0,26.0,"42,446",14.3,82.9,8.98,26317.4,0.0,0.0,0.0,0.0,0.0
1319,MI,Ogemaw,17.0,31.0,"37,842",14.8,88.5,9.040000000000001,20978.8,1.0,0.0,2.0,4.0,0.0
1321,MI,Osceola,19.0,29.0,"41,018",14.3,81.30000000000001,5.94,325168.4,2.0,8.0,10.0,5.0,0.0
1324,MI,Ottawa,9.0,9.0,"65,004",5.9,78.6,3.9,5957.4,3.0,8.0,14.0,19.0,6.0
1326,MI,Roscommon,18.0,33.0,"37,817",11.6,86.0,10.36,23933.6,4.0,2.0,4.0,4.0,0.0
1327,MI,Saginaw,18.0,25.0,"45,739",11.5,79.3,6.659999999999999,193803.2,150.0,378.0,592.0,482.0,100.0
1328,MI,St. Clair,14.0,20.0,"52,178",16.5,83.9,5.220000000000001,86937.4,2.0,0.0,2.0,4.0,0.0
1329,MI,St. Joseph,15.0,22.0,"48,271",12.3,71.80000000000001,5.66,268613.4,0.0,2.0,2.0,1.0,0.0
1330,MI,Sanilac,16.0,23.0,"43,579",12.1,86.9,7.640000000000001,41534.8,3.0,2.0,5.0,17.0,2.0
1331,MI,Schoolcraft,15.0,25.0,"42,883",10.8,84.3,10.48,8113.2,5.0,14.0,20.0,20.0,1.0
1332,MI,Shiawassee,12.0,18.0,"52,716",8.5,84.30000000000001,6.7,68616.6,0.0,6.0,5.0,8.0,2.0
1333,MI,Tuscola,14.0,21.0,"46,950",10.8,86.19999999999999,7.76,53569.2,3.0,0.0,3.0,3.0,0.0
1334,MI,Van Buren,17.0,25.0,"48,518",15.7,86.4,7.4,16751.2,3.0,4.0,7.0,16.0,3.0
1335,MI,Washtenaw,15.0,12.0,"66,040",5.3,46.8,4.4,361508.6,4.0,0.0,8.0,23.0,2.0
1336,MI,Wayne,23.0,34.0,"43,570",17.9,86.7,7.62,29832.6,112.0,91.0,195.0,215.0,32.0
1337,MI,Wexford,18.0,27.0,"40,485",11.4,83.30000000000001,7.660000000000001,32914.8,3.0,4.0,5.0,6.0,0.0
1339,MN,Aitkin,13.0,23.0,"46,617",8.7,84.0,6.88,15840.8,7.0,0.0,6.0,6.0,2.0
1340,MN,Anoka,7.0,9.0,"76,497",6.5,71.7,4.0200000000000005,344861.0,7.0,9.0,19.0,18.0,0.0
1341,MN,Becker,13.0,19.0,"55,780",7.6,76.3,4.62,33549.8,2.0,4.0,5.0,13.0,0.0
1342,MN,Beltrami,18.0,25.0,"45,344",9.8,73.2,5.32,45846.8,0.0,1.0,4.0,14.0,0.0
1343,MN,Benton,9.0,11.0,"53,675",12.8,69.3,4.0,251822.8,3.0,1.0,6.0,4.0,0.0
1346,MN,Brown,8.0,11.0,"56,049",14.1,85.7,4.119999999999999,6791.0,0.0,0.0,0.0,8.0,0.0
1347,MN,Carlton,10.0,12.0,"58,509",5.8,78.1,5.26,35407.8,2.0,0.0,2.0,6.0,0.0
1348,MN,Carver,4.0,4.0,"94,057",4.3,54.0,3.4199999999999995,98799.0,0.0,2.0,6.0,6.0,0.0
1349,MN,Cass,16.0,26.0,"49,585",14.4,86.19999999999999,6.4,12879.8,4.0,4.0,12.0,30.0,4.0
1350,MN,Chippewa,9.0,14.0,"51,675",10.5,80.3,8.7,38022.6,0.0,0.0,0.0,1.0,0.0
1351,MN,Chisago,7.0,8.0,"74,908",6.2,78.0,4.5200000000000005,54296.6,1.0,2.0,2.0,11.0,2.0
1352,MN,Clay,12.0,13.0,"59,937",25.4,89.0,6.36,13407.4,0.0,0.0,0.0,1.0,0.0
1354,MN,Cook,10.0,12.0,"48,884",23.6,86.1,6.720000000000001,17189.8,1.0,3.0,3.0,4.0,0.0
1356,MN,Crow Wing,11.0,15.0,"51,803",6.5,75.8,5.4799999999999995,63505.4,0.0,2.0,4.0,5.0,0.0
1357,MN,Dakota,6.0,7.0,"79,111",5.3,59.2,3.54,414655.0,2.0,0.0,4.0,6.0,1.0
1358,MN,Dodge,8.0,8.0,"68,238",18.5,86.5,8.52,21063.0,1.0,0.0,0.0,1.0,0.0
1359,MN,Douglas,9.0,10.0,"55,257",2.1,42.5,3.4799999999999995,320939.8,4.0,5.0,5.0,10.0,0.0
1360,MN,Faribault,12.0,17.0,"49,176",9.8,83.0,4.640000000000001,13965.6,10.0,5.0,11.0,11.0,4.0
1362,MN,Freeborn,11.0,16.0,"48,943",11.1,83.30000000000001,4.16,30619.0,0.0,1.0,1.0,1.0,0.0
1364,MN,Grant,12.0,19.0,"51,274",10.0,80.2,4.74,18075.8,0.0,0.0,0.0,1.0,0.0
1365,MN,Hennepin,11.0,14.0,"71,184",7.2,52.4,3.5400000000000005,1224763.0,6.0,29.0,38.0,26.0,3.0
1366,MN,Houston,9.0,11.0,"58,201",15.1,79.0,5.960000000000001,104108.2,0.0,1.0,0.0,2.0,0.0
1367,MN,Hubbard,13.0,20.0,"49,129",8.0,74.6,6.34,20743.4,0.0,1.0,0.0,1.0,0.0
1368,MN,Isanti,8.0,11.0,"68,303",8.8,82.3,4.82,38584.4,0.0,1.0,1.0,8.0,1.0
1369,MN,Itasca,13.0,19.0,"51,644",6.7,77.80000000000001,7.360000000000001,45237.0,3.0,0.0,2.0,3.0,2.0
1370,MN,Jackson,9.0,12.0,"58,849",20.5,87.4,6.660000000000001,52325.8,0.0,8.0,8.0,1.0,2.0
1372,MN,Kandiyohi,12.0,17.0,"53,034",11.8,77.5,4.0200000000000005,42576.6,0.0,0.0,0.0,4.0,0.0
1374,MN,Koochiching,14.0,23.0,"49,393",9.0,81.7,8.059999999999999,12775.8,1.0,1.0,4.0,2.0,0.0
